register_id,direction,transport_mode,total_value
9679,Exports,Sea,1000000
9680,Exports,Sea,1000000
9681,Exports,Sea,2000000
9682,Exports,Sea,1000000
9683,Exports,Sea,2000000
9684,Exports,Sea,1000000
9685,Exports,Sea,2000000
9686,Exports,Sea,2000000
9687,Exports,Sea,3000000
9688,Exports,Sea,1000000
9689,Exports,Sea,1000000
9690,Exports,Sea,1000000
9691,Exports,Sea,1000000
9692,Exports,Sea,2000000
9693,Exports,Sea,1000000
9694,Exports,Sea,2000000
9695,Exports,Sea,1000000
9696,Exports,Sea,0
9697,Exports,Sea,1000000
9698,Exports,Sea,2000000
9699,Exports,Sea,1000000
9700,Exports,Sea,3000000
9701,Exports,Sea,1000000
9702,Exports,Sea,1000000
9703,Exports,Sea,1000000
9704,Exports,Sea,1000000
9705,Exports,Sea,1000000
9706,Exports,Sea,1000000
9707,Exports,Sea,1000000
9708,Exports,Sea,1000000
9709,Exports,Sea,1000000
9710,Exports,Sea,1000000
9711,Exports,Sea,1000000
9712,Exports,Sea,1000000
9713,Exports,Sea,2000000
9714,Exports,Sea,1000000
9715,Exports,Sea,1000000
9716,Exports,Sea,2000000
9717,Exports,Sea,2000000
9718,Exports,Sea,5000000
9719,Exports,Sea,3000000
9720,Exports,Sea,2000000
9721,Exports,Sea,3000000
9722,Exports,Sea,1000000
9723,Exports,Sea,2000000
9724,Exports,Sea,2000000
9725,Exports,Sea,2000000
9726,Exports,Sea,2000000
9727,Exports,Sea,1000000
9728,Exports,Sea,6000000
9729,Exports,Sea,1000000
9730,Exports,Sea,1000000
9731,Exports,Sea,1000000
9732,Exports,Sea,3000000
9733,Exports,Sea,3000000
9734,Exports,Sea,1000000
9735,Exports,Sea,1000000
9736,Exports,Sea,1000000
9737,Exports,Sea,2000000
9738,Exports,Sea,2000000
9739,Exports,Sea,3000000
9740,Exports,Sea,5000000
9741,Exports,Sea,2000000
9742,Exports,Sea,1000000
9743,Exports,Sea,1000000
9744,Exports,Sea,1000000
9745,Exports,Sea,0
9746,Exports,Sea,2000000
9747,Exports,Sea,2000000
9748,Exports,Sea,2000000
9749,Exports,Sea,1000000
9750,Exports,Sea,1000000
9751,Exports,Sea,1000000
9752,Exports,Sea,1000000
9753,Exports,Sea,1000000
9754,Exports,Sea,1000000
9755,Exports,Sea,3000000
9756,Exports,Sea,2000000
9757,Exports,Sea,1000000
9758,Exports,Sea,1000000
9759,Exports,Sea,1000000
9760,Exports,Sea,3000000
9761,Exports,Sea,2000000
9762,Exports,Sea,2000000
9763,Exports,Sea,1000000
9764,Exports,Sea,0
9765,Exports,Sea,4000000
9766,Exports,Sea,0
9767,Exports,Sea,2000000
9768,Exports,Sea,2000000
9769,Exports,Sea,1000000
9770,Exports,Sea,4000000
9771,Exports,Sea,0
9772,Exports,Sea,4000000
9773,Exports,Sea,1000000
9774,Exports,Sea,0
9775,Exports,Sea,2000000
9776,Exports,Sea,5000000
9777,Exports,Sea,2000000
9778,Exports,Sea,1000000
9779,Exports,Sea,1000000
9780,Exports,Sea,3000000
9781,Exports,Sea,1000000
9782,Exports,Sea,4000000
9783,Exports,Sea,2000000
9784,Exports,Sea,2000000
9785,Exports,Sea,0
9786,Exports,Sea,4000000
9787,Exports,Sea,2000000
9788,Exports,Sea,3000000
9789,Exports,Sea,2000000
9790,Exports,Sea,2000000
9791,Exports,Sea,2000000
9792,Exports,Sea,1000000
9793,Exports,Sea,5000000
9794,Exports,Sea,3000000
9795,Exports,Sea,3000000
9796,Exports,Sea,2000000
9797,Exports,Sea,3000000
9798,Exports,Sea,3000000
9799,Exports,Sea,1000000
9800,Exports,Sea,5000000
9801,Exports,Sea,2000000
9802,Exports,Sea,3000000
9803,Exports,Sea,2000000
9804,Exports,Sea,2000000
9805,Exports,Sea,2000000
9806,Exports,Sea,1000000
9807,Exports,Sea,4000000
9808,Exports,Sea,1000000
9809,Exports,Sea,6000000
9810,Exports,Sea,2000000
9811,Exports,Sea,2000000
9812,Exports,Sea,5000000
9813,Exports,Sea,2000000
9814,Exports,Sea,7000000
9815,Exports,Sea,2000000
9816,Exports,Sea,5000000
9817,Exports,Sea,5000000
9818,Exports,Sea,2000000
9819,Exports,Sea,6000000
9820,Exports,Sea,3000000
9821,Exports,Sea,6000000
9822,Exports,Sea,1000000
9823,Exports,Sea,1000000
9824,Exports,Sea,2000000
9825,Exports,Sea,1000000
9826,Exports,Sea,2000000
9827,Exports,Sea,1000000
9828,Exports,Sea,4000000
9829,Exports,Sea,1000000
9830,Exports,Sea,2000000
9831,Exports,Sea,3000000
9832,Exports,Sea,3000000
9833,Exports,Sea,4000000
9834,Exports,Sea,1000000
9835,Exports,Sea,3000000
9836,Exports,Sea,1000000
9837,Exports,Sea,2000000
9838,Exports,Sea,1000000
9839,Exports,Sea,2000000
9840,Exports,Sea,3000000
9841,Exports,Sea,1000000
9842,Exports,Sea,2000000
9843,Exports,Sea,1000000
9844,Exports,Sea,2000000
9845,Exports,Sea,1000000
9846,Exports,Sea,2000000
9847,Exports,Sea,3000000
9848,Exports,Sea,1000000
9849,Exports,Sea,1000000
9850,Exports,Sea,2000000
9851,Exports,Sea,3000000
9852,Exports,Sea,2000000
9853,Exports,Sea,1000000
9854,Exports,Sea,2000000
9855,Exports,Sea,2000000
9856,Exports,Sea,4000000
9857,Exports,Sea,2000000
9858,Exports,Sea,1000000
9859,Exports,Sea,2000000
9860,Exports,Sea,1000000
9861,Exports,Sea,1000000
9862,Exports,Sea,0
9863,Exports,Sea,1000000
9864,Exports,Sea,1000000
9865,Exports,Sea,2000000
9866,Exports,Sea,1000000
9867,Exports,Sea,2000000
9868,Exports,Sea,0
9869,Exports,Sea,1000000
9870,Exports,Sea,0
9871,Exports,Sea,0
9872,Exports,Sea,1000000
9873,Exports,Sea,0
9874,Exports,Sea,1000000
9875,Exports,Sea,1000000
9876,Exports,Sea,0
9877,Exports,Sea,0
9878,Exports,Sea,1000000
9879,Exports,Sea,2000000
9880,Exports,Sea,2000000
9881,Exports,Sea,1000000
9882,Exports,Sea,1000000
9883,Exports,Sea,0
9884,Exports,Sea,2000000
9885,Exports,Sea,1000000
9886,Exports,Sea,1000000
9887,Exports,Sea,2000000
9888,Exports,Sea,0
9889,Exports,Sea,1000000
9890,Exports,Sea,0
9891,Exports,Sea,1000000
9892,Exports,Sea,1000000
9893,Exports,Sea,1000000
9894,Exports,Sea,1000000
9895,Exports,Sea,0
9896,Exports,Sea,1000000
9897,Exports,Sea,0
9898,Exports,Sea,2000000
9899,Exports,Sea,1000000
9900,Exports,Sea,2000000
9901,Exports,Sea,1000000
9902,Exports,Sea,1000000
9903,Exports,Sea,1000000
9904,Exports,Sea,1000000
9905,Exports,Sea,2000000
9906,Exports,Sea,0
9907,Exports,Sea,4000000
9908,Exports,Sea,1000000
9909,Exports,Sea,1000000
9910,Exports,Sea,2000000
9911,Exports,Sea,5000000
9912,Exports,Sea,0
9913,Exports,Sea,5000000
9914,Exports,Sea,3000000
9915,Exports,Sea,2000000
9916,Exports,Sea,1000000
9917,Exports,Sea,1000000
9918,Exports,Sea,4000000
9919,Exports,Sea,2000000
9920,Exports,Sea,0
9921,Exports,Sea,0
9922,Exports,Sea,1000000
9923,Exports,Sea,1000000
9924,Exports,Sea,1000000
9925,Exports,Sea,4000000
9926,Exports,Sea,3000000
9927,Exports,Sea,0
9928,Exports,Sea,1000000
9929,Exports,Sea,1000000
9930,Exports,Sea,3000000
9931,Exports,Sea,1000000
9932,Exports,Sea,3000000
9933,Exports,Sea,1000000
9934,Exports,Sea,1000000
9935,Exports,Sea,1000000
9936,Exports,Sea,1000000
9937,Exports,Sea,0
9938,Exports,Sea,0
9939,Exports,Sea,2000000
9940,Exports,Sea,1000000
9941,Exports,Sea,1000000
9942,Exports,Sea,1000000
9943,Exports,Sea,2000000
9944,Exports,Sea,2000000
9945,Exports,Sea,1000000
9946,Exports,Sea,2000000
9947,Exports,Sea,0
9948,Exports,Sea,1000000
9949,Exports,Sea,2000000
9950,Exports,Sea,1000000
9951,Exports,Sea,6000000
9952,Exports,Sea,3000000
9953,Exports,Sea,1000000
9954,Exports,Sea,2000000
9955,Exports,Sea,1000000
9956,Exports,Sea,1000000
9957,Exports,Sea,1000000
9958,Exports,Sea,4000000
9959,Exports,Sea,1000000
9960,Exports,Sea,1000000
9961,Exports,Sea,2000000
9962,Exports,Sea,2000000
9963,Exports,Sea,2000000
9964,Exports,Sea,3000000
9965,Exports,Sea,6000000
9966,Exports,Sea,2000000
9967,Exports,Sea,1000000
9968,Exports,Sea,3000000
9969,Exports,Sea,1000000
9970,Exports,Sea,2000000
9971,Exports,Sea,2000000
9972,Exports,Sea,2000000
9973,Exports,Sea,4000000
9974,Exports,Sea,2000000
9975,Exports,Sea,1000000
9976,Exports,Sea,1000000
9977,Exports,Sea,2000000
9978,Exports,Sea,3000000
9979,Exports,Sea,2000000
9980,Exports,Sea,2000000
9981,Exports,Sea,2000000
9982,Exports,Sea,1000000
9983,Exports,Sea,1000000
9984,Exports,Sea,2000000
9985,Exports,Sea,2000000
9986,Exports,Sea,3000000
9987,Exports,Sea,1000000
9988,Exports,Sea,1000000
9989,Exports,Sea,1000000
9990,Exports,Sea,0
9991,Exports,Sea,2000000
9992,Exports,Sea,1000000
9993,Exports,Sea,1000000
9994,Exports,Sea,1000000
9995,Exports,Sea,1000000
9996,Exports,Sea,0
9997,Exports,Sea,1000000
9998,Exports,Sea,1000000
9999,Exports,Sea,1000000
10000,Exports,Sea,1000000
10001,Exports,Sea,0
10002,Exports,Sea,1000000
10003,Exports,Sea,1000000
10004,Exports,Sea,1000000
10005,Exports,Sea,2000000
10006,Exports,Sea,2000000
10007,Exports,Sea,2000000
10008,Exports,Sea,1000000
10009,Exports,Sea,8000000
10010,Exports,Sea,3000000
10011,Exports,Sea,5000000
10012,Exports,Sea,6000000
10013,Exports,Sea,9000000
10014,Exports,Sea,0
10015,Exports,Sea,2000000
10016,Exports,Sea,9000000
10017,Exports,Sea,3000000
10018,Exports,Sea,11000000
10019,Exports,Sea,5000000
10020,Exports,Sea,6000000
10021,Exports,Sea,2000000
10022,Exports,Sea,4000000
10023,Exports,Sea,2000000
10024,Exports,Sea,14000000
10025,Exports,Sea,8000000
10026,Exports,Sea,17000000
10027,Exports,Sea,5000000
10028,Exports,Sea,11000000
10029,Exports,Sea,3000000
10030,Exports,Sea,7000000
10031,Exports,Sea,10000000
10032,Exports,Sea,1000000
10033,Exports,Sea,11000000
10034,Exports,Sea,4000000
10035,Exports,Sea,7000000
10036,Exports,Sea,6000000
10037,Exports,Sea,5000000
10038,Exports,Sea,12000000
10039,Exports,Sea,10000000
10040,Exports,Sea,2000000
10041,Exports,Sea,5000000
10042,Exports,Sea,6000000
10043,Exports,Sea,10000000
10044,Exports,Sea,4000000
10045,Exports,Sea,2000000
10046,Exports,Sea,4000000
10047,Exports,Sea,6000000
10048,Exports,Sea,1000000
10049,Exports,Sea,12000000
10050,Exports,Sea,0
10051,Exports,Sea,1000000
10052,Exports,Sea,8000000
10053,Exports,Sea,1000000
10054,Exports,Sea,6000000
10055,Exports,Sea,2000000
10056,Exports,Sea,5000000
10057,Exports,Sea,7000000
10058,Exports,Sea,8000000
10059,Exports,Sea,10000000
10060,Exports,Sea,7000000
10061,Exports,Sea,0
10062,Exports,Sea,4000000
10063,Exports,Sea,11000000
10064,Exports,Sea,1000000
10065,Exports,Sea,6000000
10066,Exports,Sea,0
10067,Exports,Sea,5000000
10068,Exports,Sea,8000000
10069,Exports,Sea,12000000
10070,Exports,Sea,4000000
10071,Exports,Sea,6000000
10072,Exports,Sea,8000000
10073,Exports,Sea,2000000
10074,Exports,Sea,3000000
10075,Exports,Sea,4000000
10076,Exports,Sea,8000000
10077,Exports,Road,6000000
10078,Exports,Road,1000000
10079,Exports,Road,3000000
10080,Exports,Road,7000000
10081,Exports,Road,5000000
10082,Exports,Road,10000000
10083,Exports,Road,5000000
10084,Exports,Road,3000000
10085,Exports,Road,0
10086,Exports,Road,4000000
10087,Exports,Road,20000000
10088,Exports,Road,3000000
10089,Exports,Road,2000000
10090,Exports,Road,4000000
10091,Exports,Road,6000000
10092,Exports,Road,3000000
10093,Exports,Road,2000000
10094,Exports,Road,0
10095,Exports,Road,6000000
10096,Exports,Road,5000000
10097,Exports,Road,9000000
10098,Exports,Sea,10000000
10099,Exports,Sea,2000000
10100,Exports,Sea,2000000
10101,Exports,Sea,1000000
10102,Exports,Sea,3000000
10103,Exports,Sea,1000000
10104,Exports,Sea,0
10105,Exports,Sea,7000000
10106,Exports,Sea,3000000
10107,Exports,Sea,3000000
10108,Exports,Sea,6000000
10109,Exports,Sea,6000000
10110,Exports,Sea,0
10111,Exports,Sea,7000000
10112,Exports,Sea,6000000
10113,Exports,Sea,6000000
10114,Exports,Sea,1000000
10115,Exports,Sea,1000000
10116,Exports,Sea,6000000
10117,Exports,Sea,0
10118,Exports,Sea,4000000
10119,Exports,Sea,6000000
10120,Exports,Sea,6000000
10121,Exports,Sea,4000000
10122,Exports,Sea,0
10123,Exports,Sea,3000000
10124,Exports,Sea,1000000
10125,Exports,Sea,9000000
10126,Exports,Sea,9000000
10127,Exports,Sea,12000000
10128,Exports,Sea,3000000
10129,Exports,Sea,2000000
10130,Exports,Sea,4000000
10131,Exports,Sea,3000000
10132,Exports,Sea,0
10133,Exports,Sea,4000000
10134,Exports,Sea,10000000
10135,Exports,Sea,7000000
10136,Exports,Sea,2000000
10137,Exports,Sea,4000000
10138,Exports,Sea,0
10139,Exports,Sea,0
10140,Exports,Sea,5000000
10141,Exports,Sea,2000000
10142,Exports,Sea,4000000
10143,Exports,Sea,2000000
10144,Exports,Sea,2000000
10145,Exports,Sea,7000000
10146,Exports,Sea,18000000
10147,Exports,Sea,3000000
10148,Exports,Sea,1000000
10149,Exports,Sea,7000000
10150,Exports,Sea,2000000
10151,Exports,Sea,0
10152,Exports,Sea,4000000
10153,Exports,Sea,11000000
10154,Exports,Sea,8000000
10155,Exports,Sea,1000000
10156,Exports,Sea,1000000
10157,Exports,Sea,1000000
10158,Exports,Sea,7000000
10159,Exports,Sea,4000000
10160,Exports,Sea,3000000
10161,Exports,Sea,1000000
10162,Exports,Sea,29000000
10163,Exports,Sea,5000000
10164,Exports,Sea,5000000
10165,Exports,Sea,1000000
10166,Exports,Sea,4000000
10167,Exports,Sea,1000000
10168,Exports,Sea,3000000
10169,Exports,Sea,9000000
10170,Exports,Sea,1000000
10171,Exports,Sea,2000000
10172,Exports,Sea,5000000
10173,Exports,Sea,5000000
10174,Exports,Sea,15000000
10175,Exports,Sea,2000000
10176,Exports,Sea,4000000
10177,Exports,Sea,7000000
10178,Exports,Sea,1000000
10179,Exports,Sea,10000000
10180,Exports,Sea,5000000
10181,Exports,Sea,6000000
10182,Exports,Sea,11000000
10183,Exports,Sea,4000000
10184,Exports,Sea,3000000
10185,Exports,Sea,0
10186,Exports,Sea,15000000
10187,Exports,Sea,2000000
10188,Exports,Sea,9000000
10189,Exports,Sea,6000000
10190,Exports,Sea,11000000
10191,Exports,Sea,12000000
10192,Exports,Sea,4000000
10193,Exports,Sea,6000000
10194,Exports,Sea,2000000
10195,Exports,Sea,9000000
10196,Exports,Sea,7000000
10197,Exports,Sea,3000000
10198,Exports,Sea,10000000
10199,Exports,Sea,0
10200,Exports,Sea,3000000
10201,Exports,Sea,7000000
10202,Exports,Sea,3000000
10203,Exports,Sea,5000000
10204,Exports,Sea,13000000
10205,Exports,Sea,1000000
10206,Exports,Sea,8000000
10207,Exports,Sea,3000000
10208,Exports,Sea,6000000
10209,Exports,Sea,5000000
10210,Exports,Sea,12000000
10211,Exports,Sea,6000000
10212,Exports,Sea,2000000
10213,Exports,Sea,2000000
10214,Exports,Sea,6000000
10215,Exports,Sea,11000000
10216,Exports,Sea,11000000
10217,Exports,Sea,6000000
10218,Exports,Sea,14000000
10219,Exports,Sea,1000000
10220,Exports,Sea,2000000
10221,Exports,Sea,5000000
10222,Exports,Sea,12000000
10223,Exports,Sea,6000000
10224,Exports,Sea,4000000
10225,Exports,Sea,2000000
10226,Exports,Sea,10000000
10227,Exports,Sea,6000000
10228,Exports,Sea,0
10229,Exports,Sea,2000000
10230,Exports,Sea,3000000
10231,Exports,Sea,10000000
10232,Exports,Sea,7000000
10233,Exports,Sea,3000000
10234,Exports,Sea,8000000
10235,Exports,Sea,19000000
10236,Exports,Sea,3000000
10237,Exports,Sea,5000000
10238,Exports,Sea,1000000
10239,Exports,Road,1000000
10240,Exports,Road,8000000
10241,Exports,Road,15000000
10242,Exports,Road,2000000
10243,Exports,Road,1000000
10244,Exports,Road,7000000
10245,Exports,Road,6000000
10246,Exports,Road,8000000
10247,Exports,Road,3000000
10248,Exports,Road,7000000
10249,Exports,Road,5000000
10250,Exports,Road,14000000
10251,Exports,Road,3000000
10252,Exports,Road,9000000
10253,Exports,Road,3000000
10254,Exports,Road,5000000
10255,Exports,Road,1000000
10256,Exports,Road,6000000
10257,Exports,Road,14000000
10258,Exports,Road,11000000
10259,Exports,Road,2000000
10260,Exports,Road,9000000
10261,Exports,Road,4000000
10262,Exports,Road,8000000
10263,Exports,Road,1000000
10264,Exports,Rail,7000000
10265,Exports,Rail,7000000
10266,Exports,Rail,9000000
10267,Exports,Rail,2000000
10268,Exports,Rail,3000000
10269,Exports,Rail,2000000
10270,Exports,Rail,2000000
10271,Exports,Rail,15000000
10272,Exports,Rail,9000000
10273,Exports,Rail,1000000
10274,Exports,Rail,7000000
10275,Exports,Rail,6000000
10276,Exports,Sea,4000000
10277,Exports,Sea,10000000
10278,Exports,Sea,1000000
10279,Exports,Sea,3000000
10280,Exports,Sea,1000000
10281,Exports,Sea,2000000
10282,Exports,Sea,4000000
10283,Exports,Sea,2000000
10284,Exports,Sea,20000000
10285,Exports,Sea,19000000
10286,Exports,Sea,13000000
10287,Exports,Sea,0
10288,Exports,Sea,3000000
10289,Exports,Sea,5000000
10290,Exports,Sea,1000000
10291,Exports,Sea,2000000
10292,Exports,Sea,2000000
10293,Exports,Sea,11000000
10294,Exports,Sea,1000000
10295,Exports,Sea,9000000
10296,Exports,Sea,2000000
10297,Exports,Sea,8000000
10298,Exports,Sea,7000000
10299,Exports,Sea,11000000
10300,Exports,Sea,10000000
10301,Exports,Sea,3000000
10302,Exports,Sea,9000000
10303,Exports,Sea,10000000
10304,Exports,Sea,2000000
10305,Exports,Sea,8000000
10306,Exports,Sea,0
10307,Exports,Sea,2000000
10308,Exports,Sea,1000000
10309,Exports,Sea,10000000
10310,Exports,Sea,3000000
10311,Exports,Sea,5000000
10312,Exports,Sea,14000000
10313,Exports,Sea,8000000
10314,Exports,Sea,0
10315,Exports,Sea,7000000
10316,Exports,Sea,6000000
10317,Exports,Sea,1000000
10318,Exports,Sea,4000000
10319,Exports,Sea,10000000
10320,Exports,Sea,3000000
10321,Exports,Sea,1000000
10322,Exports,Sea,5000000
10323,Exports,Sea,10000000
10324,Exports,Sea,4000000
10325,Exports,Sea,8000000
10326,Exports,Sea,1000000
10327,Exports,Sea,9000000
10328,Exports,Sea,7000000
10329,Exports,Sea,6000000
10330,Exports,Sea,1000000
10331,Exports,Sea,0
10332,Exports,Sea,3000000
10333,Exports,Sea,7000000
10334,Exports,Sea,14000000
10335,Exports,Sea,9000000
10336,Exports,Sea,5000000
10337,Exports,Sea,5000000
10338,Exports,Sea,9000000
10339,Exports,Sea,13000000
10340,Exports,Sea,4000000
10341,Exports,Sea,8000000
10342,Exports,Sea,9000000
10343,Exports,Sea,2000000
10344,Exports,Sea,6000000
10345,Exports,Sea,5000000
10346,Exports,Sea,6000000
10347,Exports,Sea,5000000
10348,Exports,Sea,7000000
10349,Exports,Sea,1000000
10350,Exports,Sea,4000000
10351,Exports,Sea,12000000
10352,Exports,Sea,7000000
10353,Exports,Sea,5000000
10354,Exports,Sea,3000000
10355,Exports,Sea,3000000
10356,Exports,Sea,13000000
10357,Exports,Sea,6000000
10358,Exports,Sea,6000000
10359,Exports,Sea,4000000
10360,Exports,Sea,8000000
10361,Exports,Sea,10000000
10362,Exports,Sea,6000000
10363,Exports,Sea,6000000
10364,Exports,Sea,4000000
10365,Exports,Sea,5000000
10366,Exports,Sea,8000000
10367,Exports,Sea,3000000
10368,Exports,Sea,6000000
10369,Exports,Sea,1000000
10370,Exports,Sea,7000000
10371,Exports,Sea,1000000
10372,Exports,Sea,11000000
10373,Exports,Sea,16000000
10374,Exports,Sea,13000000
10375,Exports,Sea,10000000
10376,Exports,Sea,12000000
10377,Exports,Sea,2000000
10378,Exports,Sea,3000000
10379,Exports,Sea,1000000
10380,Exports,Sea,19000000
10381,Exports,Sea,1000000
10382,Exports,Sea,6000000
10383,Exports,Sea,7000000
10384,Exports,Sea,3000000
10385,Exports,Sea,9000000
10386,Exports,Sea,5000000
10387,Exports,Sea,5000000
10388,Exports,Sea,8000000
10389,Exports,Sea,4000000
10390,Exports,Sea,7000000
10391,Exports,Sea,10000000
10392,Exports,Sea,3000000
10393,Exports,Sea,14000000
10394,Exports,Sea,0
10395,Exports,Sea,15000000
10396,Exports,Sea,8000000
10397,Exports,Sea,1000000
10398,Exports,Sea,15000000
10399,Exports,Sea,7000000
10400,Exports,Sea,6000000
10401,Exports,Sea,2000000
10402,Exports,Sea,1000000
10403,Exports,Sea,2000000
10404,Exports,Sea,1000000
10405,Exports,Sea,1000000
10406,Exports,Sea,7000000
10407,Exports,Sea,5000000
10408,Exports,Sea,3000000
10409,Exports,Sea,7000000
10410,Exports,Sea,15000000
10411,Exports,Sea,0
10412,Exports,Sea,6000000
10413,Exports,Sea,10000000
10414,Exports,Sea,1000000
10415,Exports,Sea,6000000
10416,Exports,Rail,6000000
10417,Exports,Rail,9000000
10418,Exports,Rail,10000000
10419,Exports,Rail,3000000
10420,Exports,Rail,12000000
10421,Exports,Rail,4000000
10422,Exports,Rail,5000000
10423,Exports,Rail,7000000
10424,Exports,Rail,2000000
10425,Exports,Rail,10000000
10426,Exports,Rail,2000000
10427,Exports,Rail,4000000
10428,Exports,Rail,9000000
10429,Exports,Rail,9000000
10430,Exports,Rail,1000000
10431,Exports,Rail,0
10432,Exports,Rail,10000000
10433,Exports,Rail,5000000
10434,Exports,Rail,2000000
10435,Exports,Rail,7000000
10436,Exports,Rail,0
10437,Exports,Rail,2000000
10438,Exports,Rail,14000000
10439,Exports,Rail,5000000
10440,Exports,Sea,16000000
10441,Exports,Sea,14000000
10442,Exports,Sea,9000000
10443,Exports,Sea,2000000
10444,Exports,Sea,6000000
10445,Exports,Sea,15000000
10446,Exports,Sea,5000000
10447,Exports,Sea,4000000
10448,Exports,Sea,8000000
10449,Exports,Sea,1000000
10450,Exports,Sea,14000000
10451,Exports,Sea,9000000
10452,Exports,Sea,7000000
10453,Exports,Sea,13000000
10454,Exports,Sea,6000000
10455,Exports,Sea,2000000
10456,Exports,Sea,14000000
10457,Exports,Sea,2000000
10458,Exports,Sea,7000000
10459,Exports,Sea,5000000
10460,Exports,Sea,5000000
10461,Exports,Sea,3000000
10462,Exports,Sea,3000000
10463,Exports,Sea,14000000
10464,Exports,Sea,2000000
10465,Exports,Sea,0
10466,Exports,Sea,7000000
10467,Exports,Sea,7000000
10468,Exports,Sea,8000000
10469,Exports,Sea,5000000
10470,Exports,Sea,8000000
10471,Exports,Sea,8000000
10472,Exports,Sea,12000000
10473,Exports,Rail,2000000
10474,Exports,Rail,23000000
10475,Exports,Rail,4000000
10476,Exports,Rail,2000000
10477,Exports,Rail,6000000
10478,Exports,Rail,12000000
10479,Exports,Rail,1000000
10480,Exports,Rail,7000000
10481,Exports,Rail,17000000
10482,Exports,Rail,3000000
10483,Exports,Rail,2000000
10484,Exports,Rail,11000000
10485,Exports,Rail,11000000
10486,Exports,Rail,11000000
10487,Exports,Rail,7000000
10488,Exports,Rail,10000000
